age,sex,autonomy_freedom,autonomy_interesting,autonomy_options,competence_matched,competence_capable,competence_competent,related_important,related_fulfilling,related_not_close,enjoyment_fun,enjoyment_attention,enjoymen_boring,enjoyment_enjoyed,extrinsic_avoid,extrinsic_forget,extrinsic_compelled,extrinsic_escape,spane_acnh_positive,spane_acnh_negative,spane_acnh_good,spane_acnh_bad,spane_acnh_pleasant,spane_acnh_unpleasant,spane_acnh_happy,spane_acnh_sad,spane_acnh_afraid,spane_acnh_joyful,spane_acnh_angry,spane_acnh_contented,Hours,happiness_value
18,1,5,4,5,5,4,3,5,6,3,6,4,3,6,4,7,6,7,5,2,5,2,5,4,6,2,3,5,1,6,1.82,3.0
18,2,7,7,7,7,7,7,5,5,3,7,1,1,7,4,7,4,7,6,4,5,2,6,2,5,2,3,6,2,6,1.36,3.17
52,2,5,6,6,6,6,6,5,5,4,7,2,2,6,5,6,3,6,5,2,5,3,5,3,5,4,2,5,3,6,2.24,2.33
28,1,4,6,3,6,4,4,5,5,3,6,3,2,5,1,2,2,2,6,1,6,1,7,1,6,2,3,6,1,6,2.03,4.67
19,3,6,5,6,7,6,4,7,7,2,7,2,2,7,3,6,2,7,7,2,6,2,6,1,6,4,3,7,1,1,1.0,3.33
30,1,6,5,5,6,6,6,5,5,3,6,3,2,5,2,5,5,5,6,1,6,1,6,1,6,1,1,6,1,6,2.03,5.0
21,2,6,6,7,5,6,7,5,5,3,5,5,2,6,2,6,7,7,6,2,5,1,5,1,4,1,2,4,2,6,1.17,3.5
57,1,7,7,7,6,5,6,4,4,4,7,3,2,6,1,5,2,5,6,1,5,1,5,1,6,1,1,6,1,4,2.46,4.33
23,1,6,7,7,6,7,7,6,5,2,7,1,1,7,4,5,4,5,6,2,5,1,4,1,6,2,1,6,1,5,1.49,4.0
60,1,7,6,6,6,6,6,5,5,2,7,1,1,7,2,1,2,2,4,2,7,1,4,1,3,4,1,4,1,3,1.11,2.5
28,1,7,6,6,5,7,7,5,5,2,7,1,1,7,2,5,2,5,5,2,7,1,7,1,6,3,1,7,1,5,1.14,4.67
29,1,6,5,5,5,5,6,5,5,2,6,3,3,5,5,6,5,6,5,3,5,2,6,2,4,1,1,4,2,6,2.03,3.17
61,1,6,6,5,6,7,7,6,6,2,7,2,1,6,2,5,6,5,6,2,6,2,6,2,7,1,1,6,1,6,2.89,4.67
22,1,6,5,5,4,5,7,5,5,2,7,2,1,7,3,4,5,6,5,2,4,1,6,1,7,4,1,3,2,7,1.52,3.5
37,1,4,2,6,6,5,7,3,2,6,6,5,5,6,2,4,5,5,4,2,5,4,6,2,5,6,1,5,1,4,1.25,2.17
25,1,7,7,6,6,6,7,5,5,2,7,1,1,6,3,5,6,7,6,2,6,1,6,2,6,2,2,5,2,7,1.47,4.17
39,2,2,2,2,2,4,6,5,5,3,5,6,5,5,2,2,2,2,4,4,2,4,2,3,4,4,4,4,4,2,1.51,-0.83
18,1,5,4,5,5,5,6,5,5,3,6,4,4,6,2,6,2,6,6,2,6,2,6,2,6,2,2,6,2,6,1.71,4.0
31,2,7,6,6,2,7,7,5,5,2,7,2,2,7,2,2,2,7,6,2,6,1,6,2,6,1,1,6,2,7,1.28,4.67
27,1,5,6,6,3,7,7,6,5,1,6,2,2,7,3,5,2,5,5,1,6,1,7,2,5,2,1,5,2,6,1.44,4.17
19,2,7,5,7,6,7,6,5,5,3,7,5,2,6,1,5,5,6,5,1,5,2,7,1,6,2,1,5,2,5,1.12,4.0
27,1,6,5,5,3,6,7,4,4,5,7,3,5,6,5,5,5,6,5,2,5,1,6,1,4,2,1,4,1,7,2.16,3.83
21,2,7,6,6,4,4,4,5,5,2,6,1,2,7,1,1,1,4,7,1,7,1,7,1,7,1,1,7,1,7,3.14,6.0
40,1,6,6,6,6,6,6,5,5,2,6,2,2,6,6,3,3,6,5,2,5,2,5,2,5,2,2,5,2,5,2.37,3.0
35,2,7,3,6,5,4,5,4,4,5,6,5,3,6,1,6,3,6,3,4,3,2,4,2,3,2,1,3,5,4,1.19,0.67
25,2,6,5,5,6,6,6,5,5,3,6,3,1,7,3,7,6,7,7,2,5,2,7,2,7,2,1,6,2,7,1.01,4.67
50,2,5,2,3,4,6,6,2,3,5,5,5,5,5,3,5,5,5,4,2,4,1,4,1,4,1,1,4,2,4,2.15,2.67
38,2,7,7,7,7,6,7,5,5,2,7,1,1,7,1,1,1,5,5,2,5,4,5,3,6,3,1,6,2,3,1.43,2.5
59,2,4,6,5,5,7,7,2,5,4,6,2,1,7,4,5,5,5,4,2,4,2,5,1,4,2,1,3,1,3,3.86,2.33
20,2,6,6,6,7,7,6,5,5,2,7,1,2,6,1,2,5,5,4,1,4,1,4,2,5,1,1,4,2,5,1.67,3.0
28,2,6,5,6,7,7,7,5,4,2,7,1,1,6,2,1,5,3,5,2,6,1,6,1,5,1,1,5,1,6,1.67,4.33
41,1,6,5,6,7,7,7,4,4,5,7,1,1,7,4,5,5,6,6,2,6,1,6,1,6,1,1,5,1,6,2.51,4.67
24,2,7,7,7,7,6,7,5,5,2,7,1,2,7,2,5,2,4,5,2,5,2,6,2,6,4,1,5,1,7,1.17,3.67
20,2,7,5,5,5,5,5,5,5,2,6,2,4,5,1,5,4,5,4,2,4,2,5,2,7,1,1,5,4,4,1.03,2.83
41,1,5,5,5,5,5,5,5,5,2,6,2,2,5,2,2,4,2,4,2,4,2,4,2,5,2,2,5,2,5,2.38,2.5
54,1,7,7,7,7,7,7,7,7,1,7,1,1,7,2,1,2,1,6,2,6,1,6,1,6,1,1,3,1,4,2.24,4.0
21,2,7,7,7,7,7,7,7,7,1,7,1,1,7,1,4,5,5,5,1,6,1,7,1,7,2,1,7,1,7,1.04,5.33
44,2,5,6,6,6,6,6,5,5,2,6,1,1,6,4,4,4,4,5,2,5,2,5,2,5,2,2,5,2,5,2.24,3.0
53,1,4,5,5,6,5,5,6,5,3,6,2,2,6,5,6,6,6,5,1,5,1,5,1,5,1,1,4,1,5,2.82,3.83
21,2,6,7,6,7,7,7,5,6,3,7,1,1,7,5,6,6,6,6,2,6,2,6,1,5,4,2,6,1,6,1.05,3.83
30,2,5,4,4,3,5,6,4,4,4,5,4,4,4,4,5,4,4,3,4,3,3,3,3,3,3,3,3,3,3,1.65,-0.17
71,1,6,7,7,6,6,6,6,6,2,7,2,1,7,4,2,3,2,6,1,5,1,6,1,5,1,1,6,1,5,2.1,4.5
31,3,6,6,7,6,7,7,5,5,2,7,1,1,7,4,5,6,5,6,1,6,2,7,2,7,1,1,5,1,7,1.24,5.0
40,1,4,5,4,2,5,6,4,3,4,6,4,3,5,4,2,5,3,7,2,5,2,4,3,6,2,1,5,3,4,1.85,3.0
33,3,5,4,4,4,4,5,5,5,3,4,5,5,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,1.99,0.17
32,2,7,7,7,7,7,7,5,5,5,7,3,3,7,2,5,3,5,7,2,7,2,7,2,7,2,2,7,2,7,1.17,5.0
36,2,6,5,5,7,6,7,7,6,2,6,5,5,4,3,3,7,4,5,3,5,4,6,2,5,2,1,5,5,4,1.28,2.17
42,1,4,2,3,1,3,4,1,1,7,2,6,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.06,0.0
25,1,4,5,4,6,7,7,5,5,3,7,3,2,6,1,5,3,5,6,1,6,1,6,1,6,1,1,5,1,7,1.81,5.0
21,3,7,7,7,7,7,4,7,7,2,7,1,1,7,5,2,4,1,7,1,7,2,6,1,7,3,1,7,2,7,1.33,5.17
39,2,6,5,5,5,5,6,5,5,3,6,4,2,6,1,1,4,4,5,4,4,2,4,2,4,2,1,4,2,4,1.17,2.0
18,3,5,5,6,6,7,7,6,6,4,7,2,2,6,5,6,6,6,5,2,5,2,4,2,5,1,1,4,1,6,1.67,3.33
21,1,6,6,6,6,6,6,5,5,2,7,2,2,7,2,5,2,5,6,1,6,1,7,2,6,1,1,6,1,7,1.73,5.17
19,2,6,4,6,5,7,7,5,5,2,6,1,2,6,4,2,5,3,4,1,4,1,4,1,4,1,1,4,1,4,1.21,3.0
34,4,4,5,5,6,6,7,6,6,3,7,2,2,7,4,5,6,7,6,1,7,1,7,2,7,1,1,7,2,5,1.71,5.17
27,1,7,7,6,7,7,7,1,1,5,7,1,1,7,4,7,5,5,7,1,7,1,7,1,7,3,2,7,1,7,2.98,5.5
33,2,6,5,5,5,7,7,5,5,2,6,1,2,6,2,2,2,2,7,2,6,2,6,2,7,7,2,7,6,7,1.21,3.17
27,1,6,2,3,7,7,7,5,5,3,7,5,2,7,5,7,3,6,6,1,6,1,6,1,7,1,1,6,1,7,2.03,5.33
29,2,6,6,6,6,7,7,6,6,3,6,2,2,7,1,2,6,2,6,3,6,2,6,3,6,3,2,6,3,5,1.29,3.17
52,1,6,5,5,4,6,5,6,6,1,7,1,1,7,1,1,1,1,6,1,5,1,6,1,6,1,1,4,1,6,3.86,4.5
58,1,4,7,7,7,7,7,5,5,2,7,1,1,7,1,4,4,1,7,1,7,1,7,1,7,1,1,7,1,7,2.89,6.0
41,2,6,6,6,6,6,7,5,5,5,7,3,3,6,5,5,6,6,5,4,5,4,4,4,5,4,3,4,5,4,1.2,0.5
35,2,7,6,5,6,6,6,5,5,2,7,1,1,7,4,5,5,7,5,1,6,1,6,1,7,1,1,6,1,7,1.03,5.17
22,1,7,3,6,6,7,7,5,5,3,7,5,5,7,1,1,6,1,7,1,7,1,5,1,7,1,1,5,1,4,2.82,4.83
38,1,6,5,6,5,7,7,6,6,5,7,2,1,7,6,2,6,6,6,3,7,2,7,1,7,1,1,6,2,7,2.03,5.0
42,1,7,7,7,7,7,7,7,7,1,7,1,1,7,2,7,4,7,7,1,7,1,7,1,7,1,1,7,1,7,1.03,6.0
59,2,6,7,6,7,7,7,5,5,2,7,1,1,7,4,6,6,7,6,1,5,1,7,1,7,1,1,7,1,5,1.11,5.17
30,2,5,5,6,4,6,6,5,5,3,6,3,2,5,2,5,6,5,4,2,4,1,5,1,4,1,1,3,2,4,1.55,2.67
29,1,6,6,6,6,7,7,5,5,2,7,2,1,7,2,6,5,6,6,1,6,1,6,1,6,2,1,7,1,7,1.51,5.17
26,1,7,5,5,5,7,7,5,5,2,7,2,2,7,5,7,7,7,7,1,7,1,7,1,7,1,1,7,1,7,1.03,6.0
33,1,4,3,5,7,6,6,4,5,3,6,5,5,4,5,6,5,5,3,2,5,2,5,4,5,1,1,4,1,3,1.85,2.33
24,1,7,7,6,6,7,7,5,5,3,7,1,1,7,1,6,1,5,4,3,4,3,4,3,4,3,2,4,2,4,1.29,1.33
21,2,5,5,6,4,5,6,4,4,3,6,3,3,5,2,2,5,2,4,2,4,2,4,2,5,2,1,4,1,4,1.43,2.5
31,1,7,6,6,6,6,5,4,4,4,6,6,3,6,1,1,6,1,1,1,4,1,1,1,4,1,1,4,1,1,1.16,1.5
21,2,6,5,4,4,5,4,5,5,3,7,4,2,5,4,1,2,4,6,2,5,1,4,1,5,2,1,4,2,4,1.17,3.17
29,2,6,6,6,7,7,7,5,5,3,7,5,2,7,2,7,7,7,7,1,7,1,7,1,7,1,1,7,1,7,1.01,6.0
32,1,7,5,6,7,7,7,5,5,2,7,3,2,6,1,5,1,6,6,1,5,1,6,2,6,1,1,5,1,6,1.96,4.5
18,2,5,4,5,4,5,7,5,5,3,6,6,2,6,1,5,3,5,4,3,5,2,5,2,4,1,1,4,4,4,1.17,2.17
33,1,5,3,3,2,5,7,5,5,3,6,6,6,6,1,2,5,5,5,2,4,1,5,2,6,2,1,4,2,6,1.54,3.33
32,1,6,6,6,6,6,6,5,5,2,7,2,2,7,2,6,5,4,7,2,7,1,7,2,7,1,1,7,1,7,2.03,5.67
25,3,7,7,7,6,7,7,7,7,1,7,1,1,7,6,7,7,7,7,1,7,1,7,1,7,1,1,7,1,7,2.2,6.0
49,1,4,3,4,4,5,4,5,5,3,6,5,4,4,5,2,5,2,5,2,4,2,5,2,5,2,1,4,2,4,2.82,2.67
21,2,5,5,6,4,6,7,5,5,2,6,2,1,7,4,6,7,6,6,1,5,2,5,2,6,1,1,5,1,5,2.25,4.0
21,2,4,5,5,6,5,6,5,5,3,7,3,4,7,2,2,2,2,5,2,5,1,5,1,5,1,1,6,1,6,1.17,4.17
19,2,4,3,3,3,3,3,1,1,3,6,7,5,5,1,7,4,7,5,3,5,3,5,3,5,3,1,5,1,3,1.07,2.33
64,1,4,6,6,6,6,6,5,4,4,6,2,2,6,4,4,5,5,6,1,6,1,6,1,6,1,1,5,1,5,2.13,4.67
26,2,5,4,6,6,6,6,5,5,3,6,3,5,6,2,5,2,3,5,2,5,1,5,1,5,1,1,5,1,5,1.42,3.83
20,2,6,6,7,5,7,7,7,6,4,6,1,1,6,5,6,6,7,7,1,7,1,7,1,7,2,1,7,1,7,1.01,5.83
23,1,6,7,7,7,6,7,5,5,2,7,2,1,7,4,5,7,6,7,1,7,2,7,2,7,2,2,7,1,6,3.16,5.17
29,2,5,3,5,7,4,5,5,3,2,6,2,1,6,6,4,7,5,3,1,6,1,5,1,6,2,1,5,1,7,1.82,4.17
23,1,6,3,3,4,5,5,6,6,3,6,3,2,6,5,6,2,6,4,3,5,1,6,3,6,1,1,7,1,5,1.81,3.83
44,1,7,7,7,7,7,7,6,7,1,7,1,1,7,4,1,4,6,6,1,6,1,6,1,6,1,1,7,1,6,4.06,5.17
34,2,6,6,6,5,6,6,5,5,3,6,3,3,6,5,4,6,4,5,2,5,2,5,1,5,1,1,5,1,5,1.17,3.67
43,1,5,6,7,7,6,7,6,7,4,7,1,1,7,1,5,3,5,5,2,6,5,4,4,5,4,2,5,4,4,2.27,1.33
20,1,6,3,3,3,5,7,5,5,4,6,5,3,5,4,4,5,5,6,2,5,1,7,1,6,4,1,5,1,7,1.51,4.33
30,2,6,6,6,5,6,5,6,6,2,7,2,1,6,2,1,4,4,7,1,6,2,6,2,7,2,1,6,1,5,1.03,4.67
32,2,5,4,5,5,5,5,4,4,4,6,3,1,6,1,4,3,3,4,3,4,3,4,3,5,1,1,4,5,5,2.09,1.67
46,1,7,7,7,7,7,7,2,3,6,7,1,1,7,2,5,6,7,7,1,7,1,7,1,7,1,1,7,1,7,4.85,6.0
28,2,7,5,6,7,6,7,5,5,2,7,1,1,6,4,7,4,7,5,1,6,1,6,2,5,1,1,4,1,7,1.67,4.33
24,1,7,5,7,6,6,7,5,5,2,7,2,2,6,5,5,5,5,6,1,6,1,6,1,6,1,1,6,1,6,1.44,5.0
23,1,5,6,5,4,4,5,4,4,6,4,6,5,4,2,4,4,5,4,2,4,1,4,1,3,2,1,3,1,1,1.0,1.83
24,2,6,5,6,5,6,5,5,5,2,7,1,3,6,1,7,1,7,6,1,6,2,7,1,7,1,1,7,2,6,1.01,5.17
37,2,6,6,5,5,6,7,5,5,2,7,2,1,6,2,2,4,4,6,2,6,2,6,2,6,2,3,6,2,4,1.67,3.5
25,1,7,7,7,7,7,6,6,5,2,7,1,1,7,6,6,5,5,5,1,5,1,7,1,5,1,1,7,1,7,1.4,5.0
55,2,5,6,6,7,6,5,5,5,2,7,1,2,7,3,6,5,6,5,2,6,2,5,2,5,1,1,4,2,5,1.49,3.33
23,2,7,5,7,7,7,7,2,2,2,7,1,1,7,1,1,1,1,7,1,7,1,7,1,7,1,1,7,1,7,1.43,6.0
39,2,4,5,5,4,3,4,4,4,4,5,5,5,4,4,5,5,5,3,2,3,2,4,2,4,2,1,2,2,3,1.33,1.33
18,2,7,7,6,6,6,7,5,5,3,7,3,2,6,2,4,2,3,6,1,7,1,6,2,6,3,1,7,3,7,1.23,4.67
37,2,5,6,6,5,6,6,5,5,2,7,1,1,7,4,5,4,6,6,1,6,1,6,1,6,1,1,5,2,5,1.74,4.5
31,2,1,7,7,7,7,7,7,7,1,7,1,1,7,4,5,5,7,7,1,7,1,7,1,7,1,1,7,1,7,1.67,6.0
36,2,7,7,7,6,6,7,6,6,2,7,1,1,7,2,4,4,5,6,1,6,1,6,1,6,1,1,5,1,6,1.67,4.83
50,1,7,6,7,7,6,7,6,5,2,6,2,1,6,2,4,4,5,6,2,5,1,6,2,5,1,1,4,1,7,3.49,4.17
52,1,6,3,5,4,5,5,5,5,4,6,5,5,3,1,1,4,2,4,1,4,1,5,1,4,1,1,4,1,5,2.82,3.33
20,1,5,5,6,7,6,6,5,6,5,7,1,1,7,5,1,1,6,6,1,7,1,7,1,7,2,1,7,1,7,2.15,5.67
29,1,6,5,6,4,6,7,4,2,5,6,5,2,6,1,1,5,5,4,2,6,1,6,1,7,1,1,6,1,7,1.24,4.83
38,2,5,4,5,5,7,7,6,6,1,6,2,2,6,1,2,2,2,6,1,5,1,5,2,5,1,1,5,1,5,1.67,4.0
59,1,6,5,6,6,6,6,6,5,2,6,2,2,6,5,5,5,5,6,1,6,1,6,1,6,1,1,5,1,4,2.13,4.5
19,2,6,5,6,5,7,6,5,5,2,7,2,2,6,4,5,6,4,5,2,6,2,7,1,7,1,2,7,1,5,1.67,4.67
31,1,5,6,6,7,7,6,7,6,2,7,1,1,7,3,6,5,5,4,1,5,1,5,1,6,1,2,5,2,6,2.12,3.83
18,2,6,7,7,5,7,7,5,5,2,7,1,1,7,4,5,5,5,5,1,6,1,5,2,7,3,1,6,1,5,1.05,4.17
28,2,7,7,7,7,7,7,7,7,2,7,1,1,7,6,6,6,7,7,1,7,1,7,1,7,1,1,7,1,7,2.78,6.0
28,1,7,5,6,5,7,6,5,5,3,6,3,5,5,3,5,5,6,6,2,6,2,6,2,6,2,1,5,1,6,1.03,4.17
44,2,6,6,6,6,6,6,5,6,5,6,3,2,6,6,3,3,4,6,1,6,1,6,1,6,1,1,6,1,6,2.24,5.0
40,1,7,7,7,7,7,7,7,7,1,7,1,1,7,4,4,5,4,7,1,7,1,7,1,7,1,1,7,1,7,2.38,6.0
39,2,5,6,6,6,7,7,4,4,5,7,2,2,7,4,3,5,2,4,2,4,1,5,2,3,1,1,4,2,4,1.16,2.5
21,2,5,3,5,3,5,3,6,6,2,4,7,7,3,3,5,4,5,3,4,3,2,5,2,3,2,1,2,4,5,1.65,1.0
28,2,6,6,6,6,6,6,6,6,3,7,1,2,7,3,5,5,5,5,2,5,1,5,2,5,3,1,5,2,5,1.35,3.17
19,1,6,5,6,7,6,5,5,5,2,7,2,1,7,1,5,1,5,5,1,4,1,6,1,5,1,1,4,3,6,1.35,3.67
24,1,5,6,6,6,6,6,5,5,2,6,2,2,5,2,2,3,3,5,1,5,1,5,1,5,1,1,5,1,5,1.01,4.0
39,2,6,5,4,4,5,6,5,5,3,7,4,1,7,1,4,4,1,6,1,6,1,4,1,6,1,1,6,1,6,1.17,4.67
22,1,6,7,6,6,7,7,5,5,2,7,2,1,7,5,6,7,7,7,1,7,1,7,1,7,1,1,7,1,7,1.45,6.0
48,2,5,6,6,5,6,7,4,4,4,6,2,2,6,3,5,2,5,3,4,3,4,3,4,1,4,2,1,2,3,2.9,-1.0
29,3,6,5,6,5,7,6,4,4,1,6,2,2,5,1,5,1,5,6,2,6,2,6,2,6,2,1,6,2,6,1.22,4.17
33,2,5,5,5,6,5,4,5,4,4,6,4,3,6,6,5,4,4,5,2,5,2,5,2,5,2,2,5,2,4,1.67,2.83
28,1,2,2,2,2,2,2,2,2,5,3,6,3,2,5,2,5,2,1,4,2,4,4,3,4,4,5,4,4,3,1.01,-1.0
33,2,5,3,4,6,6,6,5,5,3,6,5,4,6,3,6,4,5,5,3,5,3,5,3,5,3,2,5,2,6,1.24,2.5
35,1,6,6,6,3,4,4,5,4,2,7,2,1,7,1,6,6,6,6,2,6,2,6,2,7,3,2,7,1,5,1.77,4.17
28,2,6,5,5,6,6,6,5,5,2,6,2,2,6,2,2,2,2,3,2,4,2,5,1,4,2,1,4,2,5,1.24,2.5
37,1,5,5,6,5,3,5,5,5,3,5,5,4,4,2,2,1,1,5,2,4,2,4,2,4,4,1,3,1,5,1.08,2.17
40,2,7,6,7,7,7,6,5,5,2,7,1,1,7,4,7,5,7,6,1,6,2,6,2,7,1,2,6,1,1,1.98,3.83
69,2,7,6,7,6,6,6,4,4,4,7,1,1,7,1,1,5,4,5,2,6,2,5,2,7,1,1,6,1,6,3.73,4.33
18,2,5,3,5,4,5,6,4,4,2,6,2,3,5,1,1,5,1,5,2,5,2,5,2,5,2,2,5,2,5,1.02,3.0
26,1,7,6,7,7,7,7,5,5,2,7,1,1,7,5,6,5,7,5,2,5,2,5,2,5,2,2,5,2,5,2.03,3.0
34,2,3,3,3,3,5,4,4,4,5,5,5,4,5,4,7,4,5,3,4,4,3,4,2,4,2,1,4,1,4,1.35,1.67
52,1,5,5,5,5,5,5,4,4,5,6,5,5,6,3,3,3,5,5,1,5,1,5,1,5,1,1,5,1,5,2.46,4.0
27,1,7,6,6,5,7,7,7,7,1,7,2,1,7,1,4,4,5,5,1,6,1,7,1,6,1,1,7,1,6,2.03,5.17
40,2,5,2,3,5,6,5,4,4,4,5,5,3,4,2,2,2,4,2,1,2,1,2,1,1,1,1,1,1,1,1.16,0.5
27,1,7,6,6,6,7,7,6,6,2,7,2,1,7,3,7,2,7,6,2,6,2,7,2,6,2,2,5,2,7,2.03,4.17
28,2,5,6,5,7,6,7,5,4,3,6,5,3,6,2,6,7,7,6,2,6,1,7,1,6,1,1,6,2,6,1.16,4.83
46,2,7,7,7,7,7,7,5,5,2,7,1,1,7,1,2,6,5,7,1,7,1,7,1,7,1,1,7,3,6,1.85,5.5
25,2,6,5,6,6,4,7,7,7,2,6,2,2,6,5,2,3,5,5,3,6,1,7,1,6,1,1,7,5,6,1.67,4.17
53,1,7,7,7,7,7,7,7,7,1,7,1,1,7,1,1,1,1,6,1,6,1,7,7,7,1,1,7,1,7,2.89,4.67
39,1,7,5,6,5,5,7,5,5,3,7,3,1,7,2,2,5,5,1,1,1,1,4,1,1,1,1,1,1,4,1.59,1.0
45,2,6,3,5,4,6,7,5,5,2,5,2,2,5,2,3,4,5,5,1,5,3,4,1,6,1,1,4,2,3,1.43,3.0
23,1,6,4,5,5,6,6,4,4,3,5,7,3,4,1,1,1,1,4,1,4,1,4,1,4,1,1,4,1,4,1.85,3.0
34,1,7,7,7,5,7,7,6,6,2,7,1,1,7,2,6,2,6,6,1,5,1,6,1,6,1,1,6,1,6,1.58,4.83
34,2,6,6,6,7,7,7,5,5,2,6,1,1,6,5,3,4,4,6,1,6,1,6,1,6,1,1,6,1,6,1.01,5.0
30,1,7,5,5,6,6,6,7,7,2,7,6,5,7,4,5,5,6,6,1,6,1,6,1,6,3,1,5,1,6,2.03,4.5
31,2,5,5,3,4,5,6,5,4,3,6,3,3,5,5,4,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1.4,-1.5
18,1,6,5,5,6,6,6,5,5,2,6,2,2,6,2,7,5,7,5,1,5,1,5,1,4,1,1,4,1,5,1.45,3.67
28,1,5,6,5,7,7,7,4,4,7,6,2,2,5,3,6,6,5,4,2,6,1,5,2,4,1,1,3,2,6,1.85,3.17
25,2,7,6,6,7,7,7,5,5,2,7,2,2,7,2,3,5,4,6,1,7,1,7,1,7,2,7,7,1,7,1.67,4.67
33,2,2,2,2,1,5,7,3,2,6,6,3,5,3,1,1,1,1,3,4,3,4,3,4,3,4,1,4,5,5,1.29,-0.17
19,1,7,6,7,7,7,7,7,7,1,7,1,1,7,4,7,7,7,7,1,7,1,7,1,7,1,1,7,2,7,1.04,5.83
43,1,6,7,6,7,6,7,5,5,2,6,1,2,6,3,3,6,4,5,1,4,1,5,1,4,2,1,4,2,4,2.82,3.0
36,1,6,6,6,6,6,6,5,5,3,6,5,3,6,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,1.33,0.0
31,2,7,6,6,7,5,7,5,5,2,7,1,2,6,2,4,7,6,4,2,5,2,6,1,5,2,1,7,1,6,1.67,4.0
28,1,6,6,6,7,7,7,5,5,2,7,2,2,6,4,5,5,5,5,1,5,1,5,1,5,1,1,5,1,5,2.03,4.0
25,1,7,7,7,6,7,7,5,5,2,7,1,1,7,1,2,5,5,7,1,7,1,7,1,7,1,1,7,1,7,3.17,6.0
29,4,6,4,5,5,5,5,5,5,2,7,1,1,7,4,5,7,7,6,1,7,2,5,1,7,2,1,7,1,7,1.67,5.17
34,2,5,6,6,5,6,7,6,5,2,6,5,2,7,2,6,3,7,5,1,5,2,7,1,6,2,1,5,2,7,1.03,4.33
30,2,5,6,5,6,5,7,5,5,2,6,2,1,5,2,4,5,5,5,1,6,1,5,1,3,2,1,3,1,6,1.67,3.5
21,3,7,5,6,3,7,4,6,6,1,7,2,1,7,2,6,4,7,7,1,6,2,7,3,7,2,1,7,1,4,1.67,4.67
41,2,6,6,4,4,7,6,4,4,2,7,1,2,6,2,5,5,6,5,2,5,2,5,2,5,2,2,5,2,5,1.43,3.0
35,2,7,7,7,7,7,7,7,7,1,7,1,1,7,1,1,1,1,7,1,7,1,7,1,7,1,1,7,1,7,1.0,6.0
28,1,7,7,7,7,7,6,7,7,2,7,2,1,7,5,6,5,6,5,4,5,4,5,2,6,2,1,6,4,5,3.84,2.5
30,2,6,6,5,6,6,7,6,6,2,6,2,2,6,2,7,3,7,6,1,6,1,6,1,6,1,1,6,2,6,1.55,4.83
18,2,6,7,6,6,6,6,6,6,3,7,5,3,7,1,7,7,7,7,2,7,1,7,1,7,4,1,7,4,7,1.26,4.83
20,2,6,5,7,6,6,7,7,6,1,7,1,1,7,2,5,5,5,7,2,7,1,6,2,7,1,1,6,2,6,1.15,5.0
59,1,7,7,6,4,7,7,6,6,4,7,2,1,7,4,6,5,7,5,2,6,1,5,2,5,2,1,5,2,7,2.86,3.83
31,1,5,5,5,4,6,6,5,5,2,6,3,3,5,5,2,5,4,5,1,6,1,5,1,5,1,1,5,1,4,1.44,4.0
35,2,5,5,6,7,6,6,5,5,3,6,2,5,6,3,6,6,5,6,3,5,1,5,2,6,1,1,5,2,5,1.67,3.67
34,2,7,7,6,6,7,7,5,5,2,7,1,1,7,1,1,3,5,7,1,7,1,7,1,7,1,1,7,1,7,1.73,6.0
18,1,5,3,5,6,3,4,5,5,3,6,3,3,5,1,5,5,2,5,3,5,2,6,2,5,1,1,5,2,6,1.15,3.5
41,1,6,6,6,6,6,7,6,6,3,7,1,1,7,6,6,6,7,6,3,6,3,4,3,5,5,5,5,3,4,1.38,1.33
31,2,6,5,5,5,7,7,4,3,4,7,3,3,7,4,2,5,3,4,2,4,2,4,1,5,1,1,5,2,4,1.57,2.83
25,2,6,5,3,3,6,7,4,4,4,6,3,3,6,2,3,5,6,6,4,5,3,5,4,6,3,1,2,4,4,1.44,1.5
39,2,5,5,5,6,4,4,4,4,3,7,2,5,6,1,1,3,4,2,2,3,2,3,2,3,1,1,3,1,2,1.37,1.17
53,2,6,6,7,7,5,5,6,5,3,7,2,2,6,2,6,7,7,6,2,5,2,5,2,6,3,1,7,2,6,1.85,3.83
23,2,7,6,5,6,7,7,6,6,2,7,2,2,6,1,7,4,7,7,1,7,1,7,1,7,1,1,7,1,6,1.67,5.83
55,2,6,6,6,6,6,7,5,5,2,7,1,1,7,4,5,5,6,5,1,5,1,5,2,6,1,1,4,2,5,2.24,3.67
22,3,7,5,7,5,6,7,5,5,2,7,3,3,6,5,6,5,6,5,2,5,2,5,2,5,2,2,5,3,5,1.67,2.83
18,2,6,6,6,6,6,6,6,6,4,7,1,1,7,2,1,4,4,6,1,6,1,6,1,6,1,1,6,1,6,1.06,5.0
27,2,5,7,7,6,6,4,5,5,2,7,1,1,7,4,4,4,3,7,1,7,1,7,1,7,1,1,7,1,2,1.43,5.17
22,2,6,6,7,5,5,7,5,5,3,6,6,2,5,3,2,5,5,5,1,4,2,4,2,6,2,2,3,1,4,1.17,2.67
